name,price,img,km,bathroom,sleepingroom,latitude,longitude,address,address_accurate,row_address 
شقة ارضية مع حديقة للبيع الرابية,125000,https://opensooq-images.os-cdn.com/previews/220x0/3a4c/60f8/3a4c60f8097287e3836accb06b26c004a9dee9bba71ebcec9a18274bf302d7d3.jpg.jpg,179,٣ حمّامات,٣ غرف نوم,31.9738582,35.8837307,عمان الرابية,"الرابية, عمان, 962, Jordan / الأُرْدُن","{'place_id': 51022391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4003468991, 'boundingbox': ['31.9738082', '31.9739082', '35.8836807', '35.8837807'], 'lat': '31.9738582', 'lon': '35.8837307', 'display_name': 'الرابية, عمان, 962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
تلاع العلي شقة للبيع بسعر مغري جدا جدا,55000,https://opensooq-images.os-cdn.com/previews/220x0/dbc2/c3bc/dbc2c3bc847b528f83b87ddd0002e78423a6bdd899b144a5e25f741c8439532f.jpg.jpg,135,٣ حمّامات,٣ غرف نوم,32.0088886,35.8651445,عمان تلاع العلي,"تلاع العلي, الكمالية, عمان, 23324, Jordan / الأُرْدُن","{'place_id': 52947557, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4268898426, 'boundingbox': ['32.0088386', '32.0089386', '35.8650945', '35.8651945'], 'lat': '32.0088886', 'lon': '35.8651445', 'display_name': 'تلاع العلي, الكمالية, عمان, 23324, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.51}"
الشميساني شقة أرضية مع ترسات وحديقه و 3مداخل مساحه 300م عمر البنا 6 سنوات,120000,https://opensooq-images.os-cdn.com/previews/220x0/dcd4/0b73/dcd40b73e096b639d55bbe37b577d7438ee46148e587a84f539c4247da9ac6b2.jpg.jpg,150,٣ حمّامات,٣ غرف نوم,31.9744895,35.8971056,عمان شميساني,"شميساني, شارع الشريف عبد الحميد شرف, الشميساني, عمان, 11180, Jordan / الأُرْدُن","{'place_id': 62177249, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5234546421, 'boundingbox': ['31.9744395', '31.9745395', '35.8970556', '35.8971556'], 'lat': '31.9744895', 'lon': '35.8971056', 'display_name': 'شميساني, شارع الشريف عبد الحميد شرف, الشميساني, عمان, 11180, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'bus_stop', 'importance': 0.22100000000000003, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/transport_bus_stop2.p.20.png'}"
الرابية شقة شبه ارضية مفروشة فرش فاخر وعصري للبيع بسعر مغري,68000,https://opensooq-images.os-cdn.com/previews/220x0/1a23/c6da/1a23c6dad427cb8605fc660b36acbc8c809fc25b6013106c153eec3c8e607d47.jpg.jpg,101,حمّامين,٢ غرفتا نوم,31.9738582,35.8837307,عمان الرابية,"الرابية, عمان, 962, Jordan / الأُرْدُن","{'place_id': 51022391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4003468991, 'boundingbox': ['31.9738082', '31.9739082', '35.8836807', '35.8837807'], 'lat': '31.9738582', 'lon': '35.8837307', 'display_name': 'الرابية, عمان, 962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
الشميساني شقه طابق 2 للبيع في اجمل موقع,78000,https://opensooq-images.os-cdn.com/previews/220x0/08c4/f9e5/08c4f9e5c0e54183763c71a3ad9ab189073a66f91e9cdb963956363fde3f2a6d.jpg.jpg,168,٣ حمّامات,٣ غرف نوم,31.9744895,35.8971056,عمان شميساني,"شميساني, شارع الشريف عبد الحميد شرف, الشميساني, عمان, 11180, Jordan / الأُرْدُن","{'place_id': 62177249, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5234546421, 'boundingbox': ['31.9744395', '31.9745395', '35.8970556', '35.8971556'], 'lat': '31.9744895', 'lon': '35.8971056', 'display_name': 'شميساني, شارع الشريف عبد الحميد شرف, الشميساني, عمان, 11180, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'bus_stop', 'importance': 0.22100000000000003, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/transport_bus_stop2.p.20.png'}"
عبدون شقة مفروشة ملوكية بقمة الروعة للبيع بسعر لقطة,165000,https://opensooq-images.os-cdn.com/previews/220x0/5980/7888/59807888646b5b3bb5910a9958def670291b26b5b378bddfcc110d8c780a0aa8.jpg.jpg,210,٣ حمّامات,٣ غرف نوم,31.9516932,35.8853286,عمان عبدون,"عبدون, عمان, 2213, Jordan / الأُرْدُن","{'place_id': 7076087, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 798904979, 'boundingbox': ['31.9516432', '31.9517432', '35.8852786', '35.8853786'], 'lat': '31.9516932', 'lon': '35.8853286', 'display_name': 'عبدون, عمان, 2213, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقه سوبر ديلوكس,94000,https://opensooq-images.os-cdn.com/previews/220x0/d056/50f3/d05650f3876899f05001c83819e2f3ac0b21066803133fdd5b15b0b8c9067f62.jpg.jpg,182,٣ حمّامات,٣ غرف نوم,32.0741816,35.9997859,عمان ضاحية الرشيد,"تحويلة بيرين - عمان, الزرقاء, Jordan / الأُرْدُن","{'place_id': 176398583, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 396106166, 'boundingbox': ['32.0741281', '32.0806911', '35.987421', '36.0133325'], 'lat': '32.0741816', 'lon': '35.9997859', 'display_name': 'تحويلة بيرين - عمان, الزرقاء, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'tertiary', 'importance': 0.19999999999999998}"
‎شقق طابقية بتشيطيب سوبر ديلوكس,135000,https://opensooq-images.os-cdn.com/previews/220x0/053d/fca3/053dfca3c813ae3fcbae9a3efa88b57ab6249140aa28d2344df5560b6432937f.jpg.jpg,223,٤ حمّامات,٤ غرف نوم,31.9016521,35.8517493,عمان مرج الحمام,"مرج الحمام, عمان, 11821, Jordan / الأُرْدُن","{'place_id': 50903492, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4064715581, 'boundingbox': ['31.7416521', '32.0616521', '35.6917493', '36.0117493'], 'lat': '31.9016521', 'lon': '35.8517493', 'display_name': 'مرج الحمام, عمان, 11821, Jordan / الأُرْدُن', 'class': 'place', 'type': 'city', 'importance': 0.6752906718837797, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png'}"
للبيع  *شقه خلفيه ارضيه للبيع في شفا بدران حوض الذهيبه,70000,https://opensooq-images.os-cdn.com/previews/220x0/0e04/d120/0e04d1204d5ffba6585ceadbec7eb68f31009ec99d98f8cfd5ebccc6c298be4c.jpg.jpg,170,٣ حمّامات,٣ غرف نوم,32.0471187,35.9093754,عمان شفا بدران,"شارع شفا بدران, شفابدران, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 98470049, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 40223331, 'boundingbox': ['32.0405754', '32.053643', '35.9081818', '35.9112'], 'lat': '32.0471187', 'lon': '35.9093754', 'display_name': 'شارع شفا بدران, شفابدران, عمان, 0962, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'secondary', 'importance': 0.41000000000000003}"
شقة +روف 280م للبيع في الكرسي,240000,https://opensooq-images.os-cdn.com/previews/220x0/4ed4/4a7d/4ed44a7d3891cb83f5789a9966fe50618431a5f394261c456e2601c10625460a.jpg.jpg,280,٤ حمّامات,٣ غرف نوم,31.9658376,35.8270732,عمان الكرسي,"حي الكرسي, مرج الحمام, عمان, 11814, Jordan / الأُرْدُن","{'place_id': 49972557, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4011090996, 'boundingbox': ['31.9657876', '31.9658876', '35.8270232', '35.8271232'], 'lat': '31.9658376', 'lon': '35.8270732', 'display_name': 'حي الكرسي, مرج الحمام, عمان, 11814, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.41}"
شقة للبيع في الصويفية,100000,https://opensooq-images.os-cdn.com/previews/220x0/2f9e/fdb6/2f9efdb6ce898064a549706fcea7a0cb9e116790de7afa33c449d92f093a018c.jpg.jpg,180,٣ حمّامات,٣ غرف نوم,31.958369,35.8638771,عمان الصويفية,"الصويفية, عمان, 11885, Jordan / الأُرْدُن","{'place_id': 10600136, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 996191784, 'boundingbox': ['31.958319', '31.958419', '35.8638271', '35.8639271'], 'lat': '31.958369', 'lon': '35.8638771', 'display_name': 'الصويفية, عمان, 11885, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة مميزة على شارع الاردن تشطيب سوبر ديلوكس - الجبيهة,76000,https://opensooq-images.os-cdn.com/previews/220x0/2e8d/9fb5/2e8d9fb515b672229d5ece6f4198f0699ee5fe4d72f1d06161da6123a91d616e.jpg.jpg,140,٣ حمّامات,٣ غرف نوم,32.0206576,35.8685747,عمان الجبيهة,"الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 52099805, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4267496191, 'boundingbox': ['32.0206076', '32.0207076', '35.8685247', '35.8686247'], 'lat': '32.0206576', 'lon': '35.8685747', 'display_name': 'الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة للبيع - قرب الكلية البحيرية ابو نصير,53000,https://opensooq-images.os-cdn.com/previews/220x0/06a0/a250/06a0a2502459b03bc3a315dff61d053de937ca7490a1493ac0da80ea60cff368.jpg.jpg,127,حمّامين,٣ غرف نوم,32.0519988,35.8805481,عمان ابو نصير,"أبو نصير, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 52708818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4267496190, 'boundingbox': ['32.0519488', '32.0520488', '35.8804981', '35.8805981'], 'lat': '32.0519988', 'lon': '35.8805481', 'display_name': 'أبو نصير, عمان, 0962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.41}"
شقة خلف مركز الجبيهة الصحي للبيع,54000,https://opensooq-images.os-cdn.com/previews/220x0/3a95/f130/3a95f1301c1f069a28ca857ae1596dfff04aa0daa6edc75fd24cf227eda03153.jpg.jpg,120,حمّامين,٣ غرف نوم,32.0206576,35.8685747,عمان الجبيهة,"الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 52099805, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4267496191, 'boundingbox': ['32.0206076', '32.0207076', '35.8685247', '35.8686247'], 'lat': '32.0206576', 'lon': '35.8685747', 'display_name': 'الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة ارضية سوبر ديلوكس للبيع,65000,https://opensooq-images.os-cdn.com/previews/220x0/e953/1056/e95310569b85ff44f5820b636d017fa177efccf60b126b2995de42b81df17fc6.jpg.jpg,115,حمّامين,٣ غرف نوم,32.0741816,35.9997859,عمان ضاحية الرشيد,"تحويلة بيرين - عمان, الزرقاء, Jordan / الأُرْدُن","{'place_id': 176398583, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 396106166, 'boundingbox': ['32.0741281', '32.0806911', '35.987421', '36.0133325'], 'lat': '32.0741816', 'lon': '35.9997859', 'display_name': 'تحويلة بيرين - عمان, الزرقاء, Jordan / الأُرْدُن', 'class': 'highway', 'type': 'tertiary', 'importance': 0.19999999999999998}"
شقق مساحات صغيرة للبيع -الرشيد 5,51000,https://opensooq-images.os-cdn.com/previews/220x0/618a/b8c6/618ab8c67f61982ad85ea493923364094d405fcc729a0c03ceaf6bfa28edcbf1.jpg.jpg,105,حمّامين,٣ غرف نوم,32.0206576,35.8685747,عمان الجبيهة,"الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 52099805, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4267496191, 'boundingbox': ['32.0206076', '32.0207076', '35.8685247', '35.8686247'], 'lat': '32.0206576', 'lon': '35.8685747', 'display_name': 'الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة بموقع مميز وقرب الخدمات جديدة لم تسكن,67000,https://opensooq-images.os-cdn.com/previews/220x0/1652/a83b/1652a83b8e95a55a01bed2dbd3f755d8252bcfb00e75115f42d3507ae5983200.jpg.jpg,147,٣ حمّامات,٣ غرف نوم,32.003056,35.947222,عمان طبربور,"طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن","{'place_id': 7076065, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 798899785, 'boundingbox': ['32.003006', '32.003106', '35.947172', '35.947272'], 'lat': '32.003056', 'lon': '35.947222', 'display_name': 'طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة بموقع مميز وسعر محروق,66000,https://opensooq-images.os-cdn.com/previews/220x0/1143/933d/1143933db96bf32cdcb2dc65506a23b366a40f71729a068a473375833dc34067.jpg.jpg,147,٣ حمّامات,٣ غرف نوم,32.003056,35.947222,عمان طبربور,"طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن","{'place_id': 7076065, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 798899785, 'boundingbox': ['32.003006', '32.003106', '35.947172', '35.947272'], 'lat': '32.003056', 'lon': '35.947222', 'display_name': 'طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة سوبر ديلوكس جديدة قرب القيادة العامة,68000,https://opensooq-images.os-cdn.com/previews/220x0/258f/a8ca/258fa8ca5727244b2630bc6a51dd39aa60489f3cd7a0fbdf5e61388fe9fab4a6.jpg.jpg,147,٣ حمّامات,٣ غرف نوم,32.003056,35.947222,عمان طبربور,"طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن","{'place_id': 7076065, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 798899785, 'boundingbox': ['32.003006', '32.003106', '35.947172', '35.947272'], 'lat': '32.003056', 'lon': '35.947222', 'display_name': 'طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة ارضية مميزة للبيع قرب القيادة العامة,80000,https://opensooq-images.os-cdn.com/previews/220x0/d312/4b36/d3124b3635182925ea2d48f8dcba6a1bb854fd720de84d594b6632a519687e9b.jpg.jpg,147,٣ حمّامات,٣ غرف نوم,32.003056,35.947222,عمان طبربور,"طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن","{'place_id': 7076065, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 798899785, 'boundingbox': ['32.003006', '32.003106', '35.947172', '35.947272'], 'lat': '32.003056', 'lon': '35.947222', 'display_name': 'طبربور, طارق, عمان, 11191, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
شقة ارضية بسعر محروق للبيع - الرشيد 5,60000,https://opensooq-images.os-cdn.com/previews/220x0/6e4d/d6dc/6e4dd6dcfc1ed234566060f00351fd08ea76234775422b7a2002c2a92c8bc3f2.jpg.jpg,105,حمّامين,٣ غرف نوم,32.0206576,35.8685747,عمان الجبيهة,"الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن","{'place_id': 52099805, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4267496191, 'boundingbox': ['32.0206076', '32.0207076', '35.8685247', '35.8686247'], 'lat': '32.0206576', 'lon': '35.8685747', 'display_name': 'الجبيهة, الكمالية, عمان, 0962, Jordan / الأُرْدُن', 'class': 'place', 'type': 'neighbourhood', 'importance': 0.42}"
